FE,EBITA,OCF,MC,FS
0.239,0.16399999999999998,-0.424,-1.0,0
0.182,0.5710000000000001,0.301,-0.124,0
1.359,0.9640000000000001,-0.838,2.9165035880000003,0
1.145,1.7180000000000002,3.813,1.265156562,0
2.2430000000000003,7.558,4.513,0.9272398190000001,0
5.785,9.362,0.863,-0.12762960199999998,0
2.394,9.706,-2.206,2.134419744,0
2.4019999999999997,6.962999999999999,1.777,-0.577759193,0
2.103,11.767000000000001,10.99,0.652474885,0
0.44,-3.675,4.527,-0.24510258399999998,0
0.44,-3.32,-3.627,-0.17686643,0
0.44,5.479,6.3389999999999995,0.09866566199999999,0
3.949,-2.342,-1.131,-0.624,0
5.829,-1.455,-1.6,-1.0,0
2.096,-2.158,-1.03,-0.649799647,0
0.875,-0.833,-0.88,-0.037685752,0
201.956,405.061,360.717,0.70160141,0
72.095,579.235,415.74699999999996,0.457763111,0
78.175,820.6030000000001,480.213,0.25634681600000003,0
243.275,1189.6889999999999,489.37,0.8887400329999999,0
499.353,1659.299,619.3580000000001,0.809469199,0
548.0,2039.0,790.0,-0.18211076199999998,0
571.0,2351.0,1040.0,1.241005956,0
492.0,2511.0,1267.0,-0.39587004299999995,0
919.0,3347.0,1566.0,0.831124489,0
816.0,143.0,1383.0,-0.5511216729999999,0
508.0,-490.0,1251.0,-0.193146072,0
828.0,31.0,1309.0,-0.37695246299999996,0
2.0,417.0,1280.0,0.987893183,0
826.0,495.0,1527.0,0.016543008999999997,0
1.0,836.0,1380.0,-0.021999177999999998,0
11.0,914.0,1068.0,-0.125346341,0
361.0,1254.0,1103.0,-0.157063701,0
650.0,1502.0,1212.0,-0.210409158,0
15.0,1614.0,1360.0,0.320266903,0
269.0,1640.0,1381.0,0.015752195,0
153.0,1851.0,1478.0,0.05783071,0
152.0,1842.0,1408.0,-0.12170075,0
653.0,1727.0,1013.0,0.204510213,0
148.0,1627.0,982.0,0.044848457,0
145.0,1529.0,1022.0,-0.105474444,0
155.0,1474.0,1039.0,0.032234579,0
0.0,3.991,-0.899,1.3829285409999998,0
0.0,3.324,3.3810000000000002,-0.547192716,0
0.0,0.045,-1.675,-0.136952636,0
0.0,-1.015,-1.976,0.49592285799999997,0
0.0,-1.2919999999999998,0.735,0.018086841,0
0.0,1.011,-0.156,1.391846132,0
2.137,5.893,0.55,0.435625139,0
4.138,0.22699999999999998,-1.45,-0.573627942,0
3.8819999999999997,-0.057,-0.6579999999999999,-0.519245374,0
3.3760000000000003,-1.246,1.643,-0.435400346,0
3.173,-0.342,1.426,-0.45240972,0
2.075,1.3519999999999999,1.46,3.91241535,0
1.8219999999999998,2.69,-0.005,-0.331274572,0
0.052000000000000005,8.575,5.1160000000000005,0.31227388699999997,0
1.6,12.323,1.3430000000000002,0.845666494,0
1.6,14.526,15.735999999999999,0.49826451200000005,0
0.0,15.763,6.445,-0.193251318,0
0.0,19.15,12.05,1.0682016220000001,0
6.854,22.969,3.5239999999999996,0.402665451,0
5.388999999999999,19.03,20.467,0.18604507399999998,0
5.994,22.845,25.136999999999997,1.070574748,0
0.0,25.845,27.383000000000003,0.434425135,0
0.75,28.289,21.410999999999998,0.207380443,0
2.75,20.125999999999998,19.317,-0.224427338,0
3.432,11.157,1.5530000000000002,0.074431423,0
1.192,11.717,1.0959999999999999,-0.18906189399999998,0
1.82,17.535999999999998,12.698,0.47151648799999996,0
2.719,25.688000000000002,17.258,2.8689338010000003,0
4.155,34.080999999999996,19.899,0.75427512,0
15.597999999999999,68.518,38.812,0.8671614790000001,0
2.707,68.245,44.141999999999996,-0.389260426,0
1.956,84.56299999999999,52.841,0.470104535,0
1.5119999999999998,93.87100000000001,30.44,-0.220530367,0
0.207,-13.759,1.9680000000000002,-0.413987569,0
0.012,-15.568,46.089,-0.586073871,0
0.004,18.227,24.205,1.239903521,0
0.0,44.14,30.469,0.34511342799999994,0
0.0,37.893,11.944,-0.06662689,0
40.3,209.8,105.163,0.05091452,0
16.723,263.181,193.768,0.171734864,0
50.457,290.644,191.78900000000002,0.400083662,0
137.428,357.462,227.357,0.474765906,0
70.308,486.95300000000003,365.155,0.447508311,0
29.933000000000003,685.577,500.42199999999997,0.206747622,0
28.921,816.183,583.304,0.814454153,0
592.942,949.5139999999999,814.062,0.017228674,0
249.227,1177.553,946.268,0.5091388579999999,0
1354.6,1264.7,854.2,-0.588209682,0
331.0,1393.4,1305.4,0.591318427,0
274.8,1429.0,1148.2,-0.300084868,0
60.2,1770.9,1677.5,0.246215199,0
85.7,1807.0,1941.5,0.15723671,0
85.3,2047.1,1551.3,0.186486393,0
93.7,2123.1,1578.6,-0.131388642,0
838.4,2372.2,1342.9,-0.317762425,0
61.9,2396.4,1986.4,-0.094554407,0
75.0,2275.0,1643.0,0.503028146,0
170.0,2152.0,1564.0,-0.102622901,0
1254.0,1755.0,1176.0,-0.382730487,0
234.0,2013.0,1119.0,0.590923705,0
681.0,2489.0,1560.0,0.197638137,0
904.0,1302.0,1433.0,0.023207798999999998,0
710.0,892.0,802.0,-0.474680505,0
738.0,1088.0,978.0,1.049002438,0
7.386,17.623,11.032,0.088619973,0
6.409,12.679,6.0760000000000005,-0.120351532,0
6.796,6.167999999999999,-0.852,0.111488546,0
2.289,18.896,22.21,1.293328671,0
0.0,26.169,33.635,1.1946322120000001,0
0.0,33.488,20.997,0.555753857,0
0.0,44.257,33.986999999999995,-0.224469372,0
0.0,38.342,21.807,-0.46304853700000004,0
0.0,3.1189999999999998,18.146,-0.729027344,0
0.0,5.052,-1.01,0.010907878000000001,0
0.0,7.925,4.553999999999999,-0.109390986,0
0.0,6.654,9.491,0.12098354800000001,0
4.65,5.723,-2.013,0.44768352299999997,0
0.0,7.587000000000001,-16.186,-0.305509998,0
0.0,9.45,28.788,0.18974493899999997,0
0.0,9.439,5.195,0.118142596,0
0.0,15.312000000000001,16.607,-0.443969958,0
0.0,11.571,3.945,1.44766112,0
0.0,15.640999999999998,9.165,0.350397536,0
0.0,21.581,8.605,0.331288737,0
0.0,27.381,21.156,0.317445605,0
0.0,27.523000000000003,18.991,0.018606881999999998,0
0.0,23.625999999999998,6.707999999999999,-0.49382598200000005,0
0.0,14.899000000000001,-4.685,-0.27920145,0
0.0,7.117999999999999,2.055,-0.35592671200000003,0
0.0,7.522,9.23,0.160027061,0
1.67,1.253,0.512,-0.454837731,0
0.02,-1.246,3.747,-0.38545955299999995,0
0.01,0.853,-0.376,-0.140370731,0
0.0,2.823,1.58,5.973486743,0
0.0,7.285,2.1919999999999997,2.220478743,0
0.0,8.505,3.572,-0.345254732,0
1.4280000000000002,-3.165,-7.9510000000000005,0.242008831,0
4.935,-33.039,-33.254,0.477636276,0
10.163,-23.160999999999998,-36.984,4.166500317,0
29.04,-23.154,-44.608000000000004,-0.8142659590000001,0
36.391,-22.915,-38.869,0.135379967,0
0.048,1.413,1.42,-0.078428914,0
1.092,1.37,-0.941,0.031360295,0
1.038,-2.002,-0.345,-0.16228056300000002,0
0.063,1.368,2.206,0.115041844,0
0.069,0.985,1.885,0.558538996,0
0.076,-0.165,0.532,0.009505396999999999,0
0.084,-0.878,0.011000000000000001,-0.59322247,0
0.092,-0.511,-0.062,0.110027079,0
0.023,-0.07400000000000001,0.254,1.492301575,0
0.818,-2.9139999999999997,-0.883,-0.773452457,0
0.621,0.282,0.606,-0.28312989,0
0.34,1.983,-0.009000000000000001,0.33442623,0
0.415,2.344,2.888,1.7972972969999998,0
0.76,-2.1590000000000003,-2.8080000000000003,-0.46918459999999995,0
0.841,-0.626,-2.464,-0.357887479,0
0.642,1.088,0.588,0.586170854,0
0.606,1.632,0.7559999999999999,-0.033975854,0
0.804,2.555,2.572,0.907217333,0
0.605,4.0569999999999995,4.9430000000000005,2.063953147,0
2.708,7.362,7.973,1.004305021,0
6.997000000000001,19.418,4.8,0.034737856,0
1.062,10.550999999999998,9.392000000000001,-0.351857655,0
0.899,22.76,26.803,2.5800069569999997,0
0.23399999999999999,39.95,24.278000000000002,0.129122018,0
0.235,60.107,56.053999999999995,1.817420847,0
0.154,72.638,44.33,-0.205281414,0
0.135,95.05,89.23700000000001,0.631940186,0
0.10800000000000001,117.697,77.77600000000001,0.157931669,0
0.0,104.742,88.535,-0.250481608,0
0.0,141.196,124.52,-0.319537297,0
0.0,115.64200000000001,97.36,0.068216595,0
0.0,72.416,53.493,-0.27315165399999997,0
200.0,45.845,37.695,-0.060719703,0
0.0,56.608999999999995,34.588,0.22547784199999998,0
0.0,47.398,21.726,-0.149057352,0
14.659,43.586000000000006,14.97,-0.343776285,0
17.803,62.199,66.655,0.39201337,0
390.3,1207.0,778.7,-0.060725772000000004,0
710.1,1213.1,822.1,0.053676914000000006,0
539.7,1337.4,691.0,0.128299348,0
47.9,1476.4,635.1,0.149190477,0
558.8,1629.2,1161.9,0.263940083,0
881.9,1689.9,938.2,0.38674892899999996,0
910.3,1752.4,576.1,-0.022551357,0
859.0,1920.7,1179.5,-0.09437446699999999,0
1276.1,2060.2,691.0,-0.107786576,0
2800.2,2083.6,124.6,-0.013548026000000001,0
239.9,2292.9,2349.5,0.18027639199999998,0
535.6,1948.2,732.9,-0.014320514,0
413.0,1840.6,581.0,0.12502349199999999,0
125.8,1762.8,1108.6,-0.07557559,0
431.1,1458.7,1067.3,-0.14783395300000002,0
39.5,1648.8,943.4,0.0817556,0
614.7,1317.2,102.1,-0.085502568,0
28.4,1518.8,124.0,-0.281144372,0
260.8,1632.8,1472.7,0.30250461300000003,0
363.5,1689.3,1352.3,-0.023866098999999998,0
78.1,1221.0,1052.0,-0.017954123,0
702.9,2065.1,1412.2,0.37851593200000005,0
226.0,2302.4,1551.2,-0.035658742,0
1015.9,2149.5,1480.6,0.21317666300000002,0
610.2,1616.7,1207.4,0.210885895,0
227.2,1502.5,1175.5,-0.19815059,0
1.4280000000000002,6.331,4.208,-0.012699053,0
1.556,8.708,3.3480000000000003,0.7953197609999999,0
4.756,12.333,-0.935,0.740803518,0
2.385,18.762999999999998,1.915,3.9241527769999998,0
1.867,20.219,4.909,0.565170368,0
1.432,42.178000000000004,14.185,1.032480448,0
0.0,82.454,15.797,-0.33823161399999996,0
19.502,43.66,-19.528,-0.39048376799999995,0
20.704,-8.185,9.892000000000001,-0.847313538,0
10.0,-4.323,31.930999999999997,0.30139723,0
0.0,-5.775,20.65,-0.011804666,0
0.0,3.174,18.673,0.203612438,0
0.0,0.496,-1.3969999999999998,-0.012854343,0
0.0,-0.563,7.2989999999999995,0.176468205,0
0.0,4.559,21.566,0.093207341,0
0.0,0.0,0.0,-0.851211449,0
0.0,0.0,0.0,-0.522373944,0
0.6509999999999999,8.415,17.730999999999998,-0.471332236,0
1.298,4.289,16.346,-0.38343936100000003,0
0.028999999999999998,6.767,13.633,0.884219978,0
0.0,11.472999999999999,23.329,0.806497343,0
0.0,8.744,13.026,1.641510761,0
4.332,-17.274,-8.431000000000001,-0.5933918570000001,0
1.238,-1.4569999999999999,-0.794,-0.36024463,0
0.882,-1.003,-13.069,-0.622146956,0
0.0,0.925,-0.914,0.57193232,0
0.0,0.682,-5.306,-0.301181679,0
0.0,-3.912,-3.4589999999999996,-0.28995392600000003,0
0.026000000000000002,1.439,0.616,-0.45613558299999996,0
0.028999999999999998,0.039,-0.078,0.259573453,0
0.03,0.444,-0.8029999999999999,0.233741762,0
1.0170000000000001,1.156,0.349,0.546851547,0
2.066,5.932,2.7569999999999997,-0.002381629,0
2.109,7.119,6.218999999999999,0.199636124,0
0.115,8.219,5.425,-0.070737156,0
0.125,7.43,6.447,0.370280793,0
0.428,5.204,5.841,-0.452608515,0
1.784,6.126,4.578,-0.00585271,0
1.736,5.724,6.42,-0.414916813,0
1.885,2.639,5.56,-0.41976563899999997,0
1.557,6.524,4.021,0.5782819020000001,0
0.41600000000000004,5.171,3.512,0.436871665,0
0.41700000000000004,1.885,1.088,-0.066524538,0
8.044,-0.922,1.235,0.034117811,0
0.0,0.996,-1.371,0.100368866,0
0.0,3.4,2.419,-0.272000568,0
0.0,2.56,1.517,-0.325823027,0
0.11,2.65,1.547,-0.026315789,0
0.33299999999999996,3.2560000000000002,1.568,0.610810811,0
0.765,1.925,1.172,-0.082749056,0
0.669,0.667,0.7340000000000001,1.143909326,0
0.5,-0.365,-0.075,0.210411178,0
0.0,-0.311,1.9769999999999999,1.355134281,0
0.0,-1.6369999999999998,1.946,-0.690886232,0
1.0,-2.793,-5.547999999999999,-0.48170880899999996,0
0.20600000000000002,5.1739999999999995,2.6839999999999997,0.09066161699999999,0
0.085,6.162000000000001,2.515,1.866847531,0
0.08,7.2010000000000005,3.2119999999999997,-0.382239382,0
0.027000000000000003,7.553999999999999,5.2139999999999995,-0.179044118,0
0.16,5.013999999999999,6.404,0.6337513060000001,0
16.5,8.809,2.7089999999999996,0.147058824,0
12.3,11.824000000000002,7.968999999999999,0.333333333,0
11.1,13.120999999999999,4.124,0.438245765,0
2.0,1.4240000000000002,1.46,-0.471217679,0
0.0,5.3389999999999995,10.052,0.374387346,0
0.0,8.283999999999999,11.823,0.087500723,0
2.85,7.925,5.602,-0.125628717,0
2.06,25.809,22.441,0.57240735,0
0.62,30.725,21.224,0.18845712,0
0.0,34.293,23.671999999999997,0.146900602,0
0.0,37.493,18.092,0.526532985,0
5.013,34.217,4.704,-0.49543874200000004,0
0.0,33.176,18.801,0.16694299199999998,0
0.0,46.351000000000006,34.314,-0.31724699100000003,0
0.0,51.173,48.604,0.19993265899999998,0
5.445,54.324,53.967,-0.083306398,0
15.452,53.847,42.396,-0.010551626000000001,0
5.085,56.398,103.899,0.9981744159999999,0
0.0,47.318000000000005,56.373000000000005,2.366073476,0
0.0,47.327,82.859,-0.161207776,0
0.0,56.246,85.331,-0.530891562,0
0.0,67.38600000000001,101.148,0.433565098,0
0.0,63.891000000000005,108.037,-0.097191421,0
1.78,0.185,0.634,-0.033333333,0
1.9509999999999998,1.047,-0.342,-0.111481094,0
2.687,1.354,0.218,-0.076923077,0
1.5419999999999998,3.016,1.568,0.375,0
0.5710000000000001,187.38400000000001,131.779,0.154149261,0
39.246,256.465,172.808,0.35457760899999996,0
3.7119999999999997,275.968,165.18200000000002,-0.035614029,0
52.412,280.018,132.895,0.430259801,0
158.185,279.57099999999997,140.894,-0.14767840599999998,0
4.875,375.963,276.687,0.8520089129999999,0
48.25899999999999,435.213,266.793,-0.020765891,0
46.452,499.517,445.119,-0.070499559,0
7.553,454.31199999999995,159.958,-0.015760458,0
11.765,264.79200000000003,524.854,-0.0029710709999999996,0
12.289000000000001,321.175,8.339,0.002756745,0
14.23,324.059,220.979,0.030037045,0
112.727,386.592,357.50800000000004,0.542991723,0
15.033,483.94699999999995,204.597,0.11764268900000001,0
18.635,484.06199999999995,398.591,-0.299871318,0
27.776,467.44599999999997,378.186,-0.081805476,0
31.28,465.142,313.593,-0.350561174,0
221.141,309.54900000000004,276.818,0.408767989,0
38.626,294.843,184.872,0.167619955,0
38.507,402.556,344.71,-0.192001382,0
22.99,445.056,311.411,-0.039346746,0
21.273000000000003,439.704,347.98400000000004,0.451383335,0
16.399,527.073,239.88400000000001,0.254731521,0
50.0,174.929,147.838,0.09819488,0
50.0,212.733,180.645,0.079118958,0
50.0,215.187,201.55200000000002,0.044859347,0
70.0,477.404,327.205,0.258114253,0
9.586,399.08,321.547,-0.121933968,0
12.649000000000001,338.11,273.992,0.089866234,0
18.583,419.35,329.477,0.037013575,0
96.94200000000001,357.61699999999996,373.075,0.163646053,0
334.0,829.0,496.0,0.09197039300000001,0
225.0,875.0,504.0,0.40494624799999995,0
242.0,968.0,697.0,-0.25392244399999997,0
270.0,1034.0,773.0,0.44740587,0
229.0,1035.0,669.0,0.425814714,0
2.197,-0.92,1.5330000000000001,-0.630487383,0
2.3080000000000003,-0.43799999999999994,1.7080000000000002,-1.0,0
0.135,0.7709999999999999,-0.057,3.527925373,0
1.521,-0.8190000000000001,-2.3409999999999997,-0.7024495890000001,0
5.791,4.926,2.298,0.5425414479999999,0
3.944,2.96,-0.987,-0.121153921,0
2.045,6.35,4.925,0.12962963,0
3.596,4.555,2.727,0.018795208,0
1.411,6.266,7.191,0.453125,0
3.3110000000000004,4.284,0.848,0.029286927,0
1.9,8.191,6.676,0.721420389,0
1.9,9.062999999999999,6.086,0.236092627,0
2.526,11.807,14.222999999999999,0.349336779,0
4.1819999999999995,16.293,6.228,0.14399520000000002,0
2.158,13.609000000000002,10.107999999999999,-0.427238639,0
3.62,15.540999999999999,13.219000000000001,0.386415712,0
3.3,11.790999999999999,9.753,0.35735366,0
1.97,9.669,7.778,-0.02802523,0
2.0,7.921,5.519,-0.04421289,0
2.0,7.8389999999999995,7.7410000000000005,0.041057876,0
2.866,8.646,1.933,-0.08969072199999999,0
2.4,4.703,3.1039999999999996,-0.027868037000000002,0
1.1640000000000001,4.508,0.522,-0.38139341299999996,0
1.375,1.6480000000000001,7.218999999999999,-0.3031875,0
1.125,4.753,2.838,1.004664095,0
0.5,1.705,-0.44299999999999995,-0.456840066,0
0.5,-0.165,6.843999999999999,0.263459373,0
0.0,1.869,0.317,0.382709914,0
5.8,-0.14300000000000002,0.429,-0.252660502,0
6.2,4.712,1.558,-0.019565689,0
2.0,8.622,8.099,0.6116515220000001,0
3.5,5.452000000000001,4.387,-0.20145825399999998,0
0.0,706.178,719.915,-0.204167076,0
0.0,422.875,375.858,1.07598794,0
0.0,589.285,653.1669999999999,0.375674809,0
0.0,1242.471,1067.915,0.20315972699999998,0
1.95,1974.62,1632.065,0.130461139,0
2.011,2581.627,2563.295,0.5315381220000001,0
2.0780000000000003,3518.491,3355.715,-0.316902316,0
2.144,1765.1589999999999,1857.101,-0.39940381,0
2.219,1347.763,1125.9189999999999,1.252038666,0
2.286,2285.0170000000003,2079.106,0.029743343,0
1.284,17.308,10.352,0.165579778,0
2.295,12.838,17.028,-0.053483929000000006,0
3.076,23.605,-8.304,0.830314201,0
0.8220000000000001,47.678000000000004,34.828,0.412330573,0
8.031,56.136,18.803,0.767016939,0
0.9,66.7,10.3,0.41133317700000005,0
3.1,78.9,44.0,0.28601126600000004,0
1.2,99.1,35.5,0.45353162399999997,0
4.6,220.7,192.2,1.274401394,0
2.0,265.0,212.5,0.164107685,0
2.2,234.0,114.6,0.048544143,0
0.3,271.1,162.5,0.478859851,0
0.2,335.2,197.7,-0.37702271299999995,0
0.3,282.7,269.2,-0.068846017,0
1.5,238.0,183.0,-0.054825189,0
2.0,240.2,148.9,-0.220155018,0
6.5,196.4,56.6,0.46662817700000003,0
14.9,209.9,252.9,-0.130515159,0
25.5,244.2,285.6,0.31661349699999997,0
16.6,298.9,161.7,0.093013988,0
2.6,337.5,157.7,-0.999542838,0
28.7,357.4,167.7,-1.0,0
4.575,5.225,1.669,-0.032314005,0
6.478,-1.8359999999999999,0.221,-0.299883167,0
8.559,-1.6059999999999999,0.602,0.126941188,0
257.1,945.0,659.2,-0.163646232,0
261.6,1006.1,577.5,0.046719141,0
198.3,743.8,361.1,-0.293059938,0
191.5,810.6,502.6,-0.002742441,0
176.0,868.6,562.4,0.14799047699999998,0
197.3,929.7,494.3,0.293704607,0
124.4,681.4,320.7,-0.23665354600000002,0
193.3,725.1,401.9,-0.152472313,0
217.2,824.6,502.6,0.126521476,0
193.8,661.6,422.4,-0.236996691,0
157.9,515.5,479.8,0.020959214,0
6.6,528.0,445.3,0.625502404,0
763.0,614.2,473.6,0.156263906,0
19.0,670.8,573.5,0.063800863,0
305.7,810.9,601.4,0.23313863899999998,0
356.2,971.1,795.3,0.151378908,0
300.6,1073.1,896.4,-0.48588369299999995,0
11.7,719.6,751.9,0.46234988899999996,0
8.3,841.3,700.5,0.34099576299999995,0
331.4,889.9,561.3,-0.10394254900000001,0
5.317,208.72299999999998,158.421,0.34215665,0
5.345,212.36599999999999,110.064,-0.264080745,0
5.112,264.12,179.937,-0.054412074000000005,0
5.035,240.24400000000003,140.936,0.042677005,0
37.080999999999996,249.74200000000002,188.207,-0.219970689,0
11.273,303.505,210.417,0.194634157,0
8.378,311.705,205.112,-0.193145779,0
27.041,364.657,211.075,-0.22916460600000002,0
170.19,479.961,231.24900000000002,-0.354459666,0
233.03599999999997,377.36300000000006,269.14799999999997,0.5032772,0
36.95,435.846,340.676,-0.026164136,0
5.785,371.45599999999996,234.582,0.401434545,0
0.45899999999999996,174.24200000000002,101.97200000000001,-0.030546596000000002,0
0.079,119.488,53.617,-0.38720817399999996,0
112.803,141.961,115.71700000000001,-0.06568154400000001,0
86.384,268.914,372.79400000000004,0.12698831300000002,0
332.535,32.908,-167.217,-0.633144721,0
172.234,333.52,444.569,2.343934153,0
152.832,332.098,174.69099999999997,0.19786212600000003,0
152.85,284.857,125.51700000000001,-0.39954902700000006,0
35.155,518.418,454.22,0.835123444,0
39.973,449.514,272.375,-0.048643444,0
66.666,439.624,319.084,0.322307974,0
13.037,475.88800000000003,300.314,0.048809038,0
28.706999999999997,526.906,309.795,-0.025661093,0
40.863,417.535,176.828,-0.125422064,0
5.19,-18.64,-22.741999999999997,-0.48316182799999996,0
5.849,-17.607,-44.842,-0.501224479,0
1.453,4.136,-1.91,3.296662633,0
3.215,13.050999999999998,3.3710000000000004,-0.23529544,0
0.8440000000000001,20.721,3.457,1.4668885740000002,0
0.43799999999999994,30.456,11.731,2.153284432,0
11.57,37.936,11.368,-0.35236475899999997,0
4.888,47.169,27.698,0.025779477000000002,0
8.094,55.603,41.028,0.470892019,0
8.249,65.74600000000001,25.619,0.41276151200000005,0
36.333,80.34,55.946999999999996,0.096183865,0
20.658,107.76700000000001,79.556,0.74127816,0
20.871,132.40200000000002,101.198,0.652813741,0
72.26,235.13400000000001,183.843,0.32751147199999997,0
61.36600000000001,223.13,162.716,-0.160636884,0
46.513999999999996,197.71900000000002,133.984,-0.265961481,0
43.013000000000005,214.47099999999998,96.52799999999999,-0.605345339,0
9.844,255.93400000000003,223.128,0.703967021,0
19.159000000000002,300.54400000000004,267.663,0.784212059,0
52.979,352.005,336.281,0.466419738,0
25.284000000000002,399.454,315.121,0.402187236,0
42.986999999999995,452.981,415.925,0.333850766,0
101.51799999999999,506.384,454.82300000000004,0.27238921899999996,0
244.19299999999998,554.493,390.97,-0.067995166,0
226.325,613.518,509.63699999999994,0.16779712300000002,0
23.4,658.8,593.6,0.365223092,0
0.0,187.699,155.776,-0.20914991600000002,0
50.0,196.30900000000003,168.493,-0.0028301409999999996,0
44.0,215.007,186.426,0.034223208,0
36.0,187.558,90.09700000000001,0.309522456,0
17.0,208.481,195.112,-0.142937987,0
27.5,233.048,273.053,0.700945362,0
40.0,239.02900000000002,203.583,0.687974158,0
0.0,271.45799999999997,200.06799999999998,-0.068067112,0
0.0,295.124,285.41700000000003,0.546799991,0
85.0,295.87,193.396,-0.35626328399999996,0
148.43200000000002,534.851,258.545,0.15951106,0
91.165,536.492,544.138,-0.082241781,0
38.528,606.8240000000001,499.908,0.394699146,0
348.102,960.255,422.275,1.0139133120000001,0
4.441,1096.853,833.2439999999999,0.15934356,0
4.281000000000001,1099.106,616.0369999999999,0.402616049,0
0.1,873.7,411.5,-0.03580547,0
300.3,592.1,824.2,-0.069330491,0
1.1,632.0,749.7,0.119774065,0
46.9,667.2,868.1,-0.164075869,0
1245.6,759.2,983.7,-0.009035753,0
586.9,797.9,1168.2,0.331743147,0
849.4,783.2,1272.6,0.33652588299999997,0
28.7,584.6,696.4,0.25353855,0
684.8,850.9,1126.9,0.206811482,0
716.9,2626.8,1866.3,-0.154650609,0
3.78,1.649,1.75,0.062,0
2.645,1.9909999999999999,1.4969999999999999,0.765536723,0
0.679,2.123,1.589,0.490973783,0
0.054000000000000006,4.143,2.622,1.537290562,0
0.059000000000000004,4.593,5.499,0.190056135,0
0.062,5.906000000000001,5.558,0.221548368,0
3.583,41.538000000000004,24.129,-0.205734261,0
9.995,53.665,30.226,0.48016204799999995,0
9.67,71.593,41.744,0.362017576,0
10.497,101.319,65.578,0.755780135,0
17.4,15.433,10.975999999999999,0.148148148,0
2.4,21.976,17.242,0.794535104,0
4.61,23.436,17.35,-0.242393649,0
5.397,23.499000000000002,8.479,0.09724791099999999,0
9.71,28.456,14.151,0.148978414,0
103.4,739.8,495.1,-0.021125234,0
141.7,766.7,589.6,-0.227386495,0
67.6,1028.1,402.2,0.21354717,0
146.0,1064.3,698.6,0.078639819,0
53.9,882.6,414.5,0.43839412,0
213.0,1006.0,676.1,-0.18711873199999998,0
204.6,894.9,465.6,0.21159784399999998,0
420.7,1187.1,836.4,2.22049796,0
128.4,1963.2,1419.6,0.454685664,0
477.0,805.0,1436.0,-0.8316671840000001,0
204.0,21.0,-264.0,-0.517721769,0
146.0,-27.0,133.0,2.535396901,0
478.0,859.0,1009.0,0.18309276,0
18.0,1066.0,1939.0,0.822198193,0
20.0,1491.0,1803.0,-0.030353576,0
23.0,1684.0,2077.0,0.284659926,0
78.0,2234.0,2128.0,-0.607818096,0
74.0,1411.0,2077.0,1.0327776290000001,0
57.0,2326.0,3835.0,0.0056718540000000005,0
27.0,2753.0,3189.0,-0.34795540399999997,0
76.0,2473.0,3206.0,-0.056614135999999995,0
21.0,2440.0,2787.0,0.343843591,0
36.0,3036.0,4709.0,0.171785362,0
572.0,2578.0,2809.0,-0.292899487,0
256.0,2792.0,2521.0,0.08799306800000001,0
379.0,2847.0,2004.0,0.221295523,0
4.311,-0.838,-0.344,5.560974192000001,0
5.641,0.7809999999999999,-1.115,0.321856438,0
5.659,0.894,0.071,-0.488560305,0
7.289,-0.07200000000000001,-1.179,-0.6462227079999999,0
4.649,0.34600000000000003,0.358,-0.7224199290000001,0
5.9879999999999995,0.37,-0.976,8.615384615,0
4.376,-0.6779999999999999,1.8319999999999999,-0.946666667,0
4.038,-0.285,0.778,3.5,0
3.3680000000000003,-0.777,-0.204,-0.13449407,0
1.3219999999999998,0.0,-0.32299999999999995,-1.0,0
1.617,-0.715,-0.226,0.333333333,0
1.716,-0.863,-0.44,13.375,0
0.0,-1.324,1.7819999999999998,-0.749215407,0
0.0,-2.224,-1.329,-0.545454545,0
0.0,-2.383,0.628,-0.95,0
0.0,-1.703,-0.48700000000000004,-0.78786465,0
0.0,-1.558,-0.309,9.0,0
0.0,-1.565,0.049,-1.0,0
2.231,4.686,3.327,-0.376836799,0
2.065,10.295,11.79,1.006471445,0
2.08,12.279000000000002,12.280999999999999,0.34127560100000004,0
0.382,13.634,9.798,0.191446993,0
0.466,10.525,5.257000000000001,-0.260999842,0
0.387,14.383,14.081,0.421695111,0
0.312,19.942,12.642000000000001,0.523342998,0
0.33799999999999997,21.363000000000003,14.37,0.223076923,0
0.366,24.154,22.52,0.09807712099999999,0
0.076,32.499,28.092,0.299569494,0
0.078,35.278,28.965999999999998,0.78968741,0
0.081,39.376,31.136999999999997,0.35852634,0
0.083,42.207,28.331999999999997,0.25053645399999996,0
0.085,45.508,35.0,0.367869235,0
0.08800000000000001,53.176,39.224000000000004,0.0036939779999999997,0
0.091,61.293,37.455,-0.03924382,0
0.09300000000000001,46.718,38.739000000000004,-0.455408188,0
0.096,37.529,34.836,-0.251007542,0
1.794,37.675,34.193000000000005,-0.053457065,0
1.804,40.246,32.313,-0.5332182679999999,0
1.8719999999999999,43.455,38.983000000000004,0.750470011,0
1.125,38.552,32.138000000000005,0.295615364,0
2.6180000000000003,39.356,26.752,-0.22456494600000002,0
1.2229999999999999,67.72800000000001,47.964,0.501625736,0
3.9019999999999997,89.03200000000001,68.622,0.266010374,0
3.594,109.501,72.303,-0.100800448,0
4.111000000000001,129.209,92.37299999999999,-0.095402037,0
4.13,146.33,103.67,0.022058894,0
3.6660000000000004,173.293,124.195,0.357529575,0
2.7,208.343,150.798,0.081273337,0
2.7,176.68099999999998,140.924,-0.530833373,0
0.2,192.77900000000002,160.247,-0.160773883,0
